Better than ViTm_ImplicitAttn5(sine)_Layer_scale_init_Block but slower. 

----------------------------------------------------------------------------------------------------
Training for epoch 1/25 started
----------------------------------------------------------------------------------------------------
Train completion:0.13%, time:0 m:13 s, avg loss: 12.42, avg acc:0.0000%, last loss: 12.42
Train completion:73.00%, time:458 m:50 s, avg loss: 10.70, avg acc:0.0469%, last loss: 10.24
Train completion:73.13%, time:459 m:38 s, avg loss: 10.70, avg acc:0.0468%, last loss: 10.26
Train completion:73.26%, time:460 m:24 s, avg loss: 10.70, avg acc:0.0467%, last loss: 10.19
Train completion:73.39%, time:461 m:14 s, avg loss: 10.69, avg acc:0.0467%, last loss: 10.11
Train completion:73.53%, time:462 m:1 s, avg loss: 10.69, avg acc:0.0466%, last loss: 10.37
Train completion:73.66%, time:462 m:44 s, avg loss: 10.69, avg acc:0.0465%, last loss: 10.28
Train completion:73.79%, time:463 m:28 s, avg loss: 10.69, avg acc:0.0525%, last loss: 10.03
Train completion:73.92%, time:464 m:15 s, avg loss: 10.69, avg acc:0.0525%, last loss: 10.40
Train completion:74.05%, time:465 m:2 s, avg loss: 10.69, avg acc:0.0524%, last loss: 10.13
Train completion:74.19%, time:465 m:50 s, avg loss: 10.69, avg acc:0.0523%, last loss: 10.08
Train completion:74.32%, time:466 m:37 s, avg loss: 10.69, avg acc:0.0522%, last loss: 10.10
Train completion:74.45%, time:467 m:27 s, avg loss: 10.69, avg acc:0.0521%, last loss: 10.01
Train completion:74.58%, time:468 m:19 s, avg loss: 10.69, avg acc:0.0520%, last loss: 10.21
Train completion:74.71%, time:469 m:8 s, avg loss: 10.69, avg acc:0.0519%, last loss: 10.13
Train completion:74.85%, time:469 m:54 s, avg loss: 10.68, avg acc:0.0518%, last loss: 10.09
Train completion:74.98%, time:470 m:38 s, avg loss: 10.68, avg acc:0.0517%, last loss: 10.19
Train completion:75.11%, time:471 m:24 s, avg loss: 10.68, avg acc:0.0516%, last loss: 10.13
Train completion:75.24%, time:472 m:6 s, avg loss: 10.68, avg acc:0.0515%, last loss: 10.02
Train completion:75.37%, time:472 m:48 s, avg loss: 10.68, avg acc:0.0514%, last loss: 10.09
Train completion:75.51%, time:473 m:30 s, avg loss: 10.68, avg acc:0.0514%, last loss: 10.17
Train completion:75.64%, time:474 m:10 s, avg loss: 10.68, avg acc:0.0513%, last loss: 10.06
Train completion:75.77%, time:474 m:51 s, avg loss: 10.68, avg acc:0.0512%, last loss: 10.21
Train completion:75.90%, time:475 m:32 s, avg loss: 10.68, avg acc:0.0511%, last loss: 10.04
Train completion:76.03%, time:476 m:14 s, avg loss: 10.68, avg acc:0.0510%, last loss: 10.08
Train completion:76.17%, time:476 m:59 s, avg loss: 10.67, avg acc:0.0509%, last loss: 10.10
Train completion:76.30%, time:477 m:43 s, avg loss: 10.67, avg acc:0.0508%, last loss: 9.98
Train completion:76.43%, time:478 m:28 s, avg loss: 10.67, avg acc:0.0507%, last loss: 10.17
Train completion:76.56%, time:479 m:10 s, avg loss: 10.67, avg acc:0.0506%, last loss: 10.14
Train completion:76.69%, time:479 m:54 s, avg loss: 10.67, avg acc:0.0506%, last loss: 9.97
Train completion:76.83%, time:480 m:38 s, avg loss: 10.67, avg acc:0.0505%, last loss: 10.26
Train completion:76.96%, time:481 m:22 s, avg loss: 10.67, avg acc:0.0616%, last loss: 10.22
Train completion:77.09%, time:482 m:5 s, avg loss: 10.67, avg acc:0.0615%, last loss: 10.34
Train completion:77.22%, time:482 m:50 s, avg loss: 10.67, avg acc:0.0614%, last loss: 10.03
Train completion:77.35%, time:483 m:34 s, avg loss: 10.67, avg acc:0.0613%, last loss: 10.07
Train completion:77.49%, time:484 m:17 s, avg loss: 10.67, avg acc:0.0612%, last loss: 10.16
Train completion:77.62%, time:485 m:0 s, avg loss: 10.66, avg acc:0.0611%, last loss: 9.99
Train completion:77.75%, time:485 m:46 s, avg loss: 10.66, avg acc:0.0610%, last loss: 10.12
Train completion:77.88%, time:486 m:30 s, avg loss: 10.66, avg acc:0.0609%, last loss: 10.18
Train completion:78.01%, time:487 m:13 s, avg loss: 10.66, avg acc:0.0608%, last loss: 10.27
Train completion:78.15%, time:487 m:56 s, avg loss: 10.66, avg acc:0.0607%, last loss: 10.30
Train completion:78.28%, time:488 m:40 s, avg loss: 10.66, avg acc:0.0606%, last loss: 10.35
Train completion:78.41%, time:489 m:23 s, avg loss: 10.66, avg acc:0.0605%, last loss: 10.51
Train completion:78.54%, time:490 m:6 s, avg loss: 10.66, avg acc:0.0604%, last loss: 10.18
Train completion:78.67%, time:490 m:47 s, avg loss: 10.66, avg acc:0.0603%, last loss: 10.34
Train completion:78.81%, time:491 m:31 s, avg loss: 10.66, avg acc:0.0602%, last loss: 10.21
Train completion:78.94%, time:492 m:15 s, avg loss: 10.66, avg acc:0.0601%, last loss: 10.05
Train completion:79.07%, time:492 m:59 s, avg loss: 10.66, avg acc:0.0600%, last loss: 10.11
Train completion:79.20%, time:493 m:41 s, avg loss: 10.65, avg acc:0.0599%, last loss: 10.14
Train completion:79.33%, time:494 m:26 s, avg loss: 10.65, avg acc:0.0598%, last loss: 10.40
Train completion:79.47%, time:495 m:11 s, avg loss: 10.65, avg acc:0.0597%, last loss: 10.09
Train completion:79.60%, time:495 m:55 s, avg loss: 10.65, avg acc:0.0596%, last loss: 10.12
Train completion:79.73%, time:496 m:39 s, avg loss: 10.65, avg acc:0.0595%, last loss: 10.05
Train completion:79.86%, time:497 m:27 s, avg loss: 10.65, avg acc:0.0594%, last loss: 10.10
Train completion:79.99%, time:498 m:13 s, avg loss: 10.65, avg acc:0.0593%, last loss: 10.17
Train completion:80.13%, time:498 m:56 s, avg loss: 10.65, avg acc:0.0592%, last loss: 10.27
Train completion:80.26%, time:499 m:40 s, avg loss: 10.65, avg acc:0.0591%, last loss: 9.98
Train completion:80.39%, time:500 m:22 s, avg loss: 10.65, avg acc:0.0590%, last loss: 10.19
Train completion:80.52%, time:501 m:3 s, avg loss: 10.65, avg acc:0.0589%, last loss: 10.11
Train completion:80.65%, time:501 m:44 s, avg loss: 10.65, avg acc:0.0588%, last loss: 10.22
Train completion:80.79%, time:502 m:24 s, avg loss: 10.64, avg acc:0.0587%, last loss: 10.15
Train completion:80.92%, time:503 m:4 s, avg loss: 10.64, avg acc:0.0586%, last loss: 10.21
Train completion:81.05%, time:503 m:43 s, avg loss: 10.64, avg acc:0.0585%, last loss: 10.08
Train completion:81.18%, time:504 m:23 s, avg loss: 10.64, avg acc:0.0584%, last loss: 10.26
Train completion:81.31%, time:505 m:5 s, avg loss: 10.64, avg acc:0.0583%, last loss: 9.98
Train completion:81.45%, time:505 m:46 s, avg loss: 10.64, avg acc:0.0582%, last loss: 9.97
Train completion:81.58%, time:506 m:27 s, avg loss: 10.64, avg acc:0.0582%, last loss: 10.08
Train completion:81.71%, time:507 m:9 s, avg loss: 10.64, avg acc:0.0581%, last loss: 10.03
Train completion:81.84%, time:507 m:49 s, avg loss: 10.64, avg acc:0.0580%, last loss: 10.08
Train completion:81.97%, time:508 m:31 s, avg loss: 10.64, avg acc:0.0579%, last loss: 9.99
Train completion:82.11%, time:509 m:12 s, avg loss: 10.64, avg acc:0.0578%, last loss: 10.34
Train completion:82.24%, time:509 m:53 s, avg loss: 10.64, avg acc:0.0577%, last loss: 10.05
Train completion:82.37%, time:510 m:34 s, avg loss: 10.63, avg acc:0.0576%, last loss: 10.08
Train completion:82.50%, time:511 m:16 s, avg loss: 10.63, avg acc:0.0575%, last loss: 10.12
Train completion:82.63%, time:511 m:56 s, avg loss: 10.63, avg acc:0.0574%, last loss: 10.18
Train completion:82.77%, time:512 m:35 s, avg loss: 10.63, avg acc:0.0573%, last loss: 9.95
Train completion:82.90%, time:513 m:16 s, avg loss: 10.63, avg acc:0.0572%, last loss: 9.98
Train completion:83.03%, time:513 m:59 s, avg loss: 10.63, avg acc:0.0571%, last loss: 10.10
Train completion:83.16%, time:514 m:43 s, avg loss: 10.63, avg acc:0.0570%, last loss: 10.45
Train completion:83.29%, time:515 m:33 s, avg loss: 10.63, avg acc:0.0570%, last loss: 10.17
Train completion:83.43%, time:516 m:25 s, avg loss: 10.63, avg acc:0.0569%, last loss: 10.22
Train completion:83.56%, time:517 m:10 s, avg loss: 10.63, avg acc:0.0568%, last loss: 10.43
Train completion:83.69%, time:517 m:55 s, avg loss: 10.63, avg acc:0.0567%, last loss: 9.99
Train completion:83.82%, time:518 m:37 s, avg loss: 10.63, avg acc:0.0566%, last loss: 10.21
Train completion:83.95%, time:519 m:19 s, avg loss: 10.62, avg acc:0.0565%, last loss: 10.11
Train completion:84.09%, time:520 m:4 s, avg loss: 10.62, avg acc:0.0564%, last loss: 10.17
Train completion:84.22%, time:520 m:49 s, avg loss: 10.62, avg acc:0.0563%, last loss: 10.19
Train completion:84.35%, time:521 m:35 s, avg loss: 10.62, avg acc:0.0562%, last loss: 10.04
Train completion:84.48%, time:522 m:21 s, avg loss: 10.62, avg acc:0.0562%, last loss: 10.21
Train completion:84.61%, time:523 m:5 s, avg loss: 10.62, avg acc:0.0561%, last loss: 10.18
Train completion:84.75%, time:523 m:45 s, avg loss: 10.62, avg acc:0.0560%, last loss: 10.02
Train completion:84.88%, time:524 m:26 s, avg loss: 10.62, avg acc:0.0559%, last loss: 10.13
Train completion:85.01%, time:525 m:5 s, avg loss: 10.62, avg acc:0.0558%, last loss: 10.08
Train completion:85.14%, time:525 m:47 s, avg loss: 10.62, avg acc:0.0557%, last loss: 10.09
Train completion:85.27%, time:526 m:25 s, avg loss: 10.62, avg acc:0.0556%, last loss: 10.07
Train completion:85.41%, time:527 m:5 s, avg loss: 10.62, avg acc:0.0555%, last loss: 10.08
Train completion:85.54%, time:527 m:44 s, avg loss: 10.61, avg acc:0.0555%, last loss: 10.20
Train completion:85.67%, time:528 m:23 s, avg loss: 10.61, avg acc:0.0554%, last loss: 10.25
Train completion:85.80%, time:529 m:3 s, avg loss: 10.61, avg acc:0.0553%, last loss: 10.14
Train completion:85.93%, time:529 m:44 s, avg loss: 10.61, avg acc:0.0552%, last loss: 9.97
Train completion:86.07%, time:530 m:26 s, avg loss: 10.61, avg acc:0.0551%, last loss: 10.01
Train completion:86.20%, time:531 m:6 s, avg loss: 10.61, avg acc:0.0550%, last loss: 10.00
Train completion:86.33%, time:531 m:45 s, avg loss: 10.61, avg acc:0.0550%, last loss: 10.01
Train completion:86.46%, time:532 m:24 s, avg loss: 10.61, avg acc:0.0549%, last loss: 10.23
Train completion:86.59%, time:533 m:4 s, avg loss: 10.61, avg acc:0.0548%, last loss: 10.29
Train completion:86.73%, time:533 m:43 s, avg loss: 10.61, avg acc:0.0547%, last loss: 10.37
Train completion:86.86%, time:534 m:22 s, avg loss: 10.61, avg acc:0.0546%, last loss: 9.94
Train completion:86.99%, time:535 m:2 s, avg loss: 10.61, avg acc:0.0545%, last loss: 10.05
Train completion:87.12%, time:535 m:41 s, avg loss: 10.61, avg acc:0.0545%, last loss: 9.94
Train completion:87.25%, time:536 m:20 s, avg loss: 10.60, avg acc:0.0544%, last loss: 10.25
Train completion:87.39%, time:537 m:3 s, avg loss: 10.60, avg acc:0.0543%, last loss: 10.25
Train completion:87.52%, time:537 m:46 s, avg loss: 10.60, avg acc:0.0542%, last loss: 10.06
Train completion:87.65%, time:538 m:26 s, avg loss: 10.60, avg acc:0.0541%, last loss: 10.16
Train completion:87.78%, time:539 m:7 s, avg loss: 10.60, avg acc:0.0540%, last loss: 10.14
Train completion:87.91%, time:539 m:47 s, avg loss: 10.60, avg acc:0.0540%, last loss: 10.03
Train completion:88.05%, time:540 m:27 s, avg loss: 10.60, avg acc:0.0539%, last loss: 10.22
Train completion:88.18%, time:541 m:8 s, avg loss: 10.60, avg acc:0.0538%, last loss: 10.05
Train completion:88.31%, time:541 m:49 s, avg loss: 10.60, avg acc:0.0537%, last loss: 10.34
Train completion:88.44%, time:542 m:32 s, avg loss: 10.60, avg acc:0.0536%, last loss: 9.87
Train completion:88.57%, time:543 m:15 s, avg loss: 10.60, avg acc:0.0536%, last loss: 10.07
Train completion:88.71%, time:543 m:57 s, avg loss: 10.60, avg acc:0.0535%, last loss: 10.29
Train completion:88.84%, time:544 m:41 s, avg loss: 10.60, avg acc:0.0534%, last loss: 10.06
Train completion:88.97%, time:545 m:22 s, avg loss: 10.59, avg acc:0.0533%, last loss: 10.28
Train completion:89.10%, time:546 m:5 s, avg loss: 10.59, avg acc:0.0532%, last loss: 9.98
Train completion:89.23%, time:546 m:49 s, avg loss: 10.59, avg acc:0.0532%, last loss: 10.05
Train completion:89.37%, time:547 m:31 s, avg loss: 10.59, avg acc:0.0531%, last loss: 10.24
Train completion:89.50%, time:548 m:22 s, avg loss: 10.59, avg acc:0.0530%, last loss: 10.09
Train completion:89.63%, time:549 m:12 s, avg loss: 10.59, avg acc:0.0529%, last loss: 10.08
Train completion:89.76%, time:550 m:7 s, avg loss: 10.59, avg acc:0.0528%, last loss: 10.09
Train completion:89.89%, time:550 m:59 s, avg loss: 10.59, avg acc:0.0528%, last loss: 10.13
Train completion:90.03%, time:551 m:54 s, avg loss: 10.59, avg acc:0.0527%, last loss: 10.09
Train completion:90.16%, time:552 m:47 s, avg loss: 10.59, avg acc:0.0526%, last loss: 9.99
Train completion:90.29%, time:553 m:41 s, avg loss: 10.59, avg acc:0.0525%, last loss: 10.10
Train completion:90.42%, time:554 m:35 s, avg loss: 10.59, avg acc:0.0525%, last loss: 9.94
Train completion:90.55%, time:555 m:29 s, avg loss: 10.59, avg acc:0.0524%, last loss: 10.37
Train completion:90.69%, time:556 m:29 s, avg loss: 10.59, avg acc:0.0523%, last loss: 10.17
Train completion:90.82%, time:557 m:26 s, avg loss: 10.58, avg acc:0.0522%, last loss: 10.22
Train completion:90.95%, time:558 m:22 s, avg loss: 10.58, avg acc:0.0522%, last loss: 10.20
Train completion:91.08%, time:559 m:14 s, avg loss: 10.58, avg acc:0.0521%, last loss: 10.26
Train completion:91.21%, time:560 m:2 s, avg loss: 10.58, avg acc:0.0520%, last loss: 10.22
Train completion:91.35%, time:560 m:48 s, avg loss: 10.58, avg acc:0.0519%, last loss: 10.18
Train completion:91.48%, time:561 m:33 s, avg loss: 10.58, avg acc:0.0519%, last loss: 10.28
Train completion:91.61%, time:562 m:17 s, avg loss: 10.58, avg acc:0.0518%, last loss: 10.19
Train completion:91.74%, time:563 m:0 s, avg loss: 10.58, avg acc:0.0517%, last loss: 10.21
Train completion:91.87%, time:563 m:42 s, avg loss: 10.58, avg acc:0.0516%, last loss: 10.16
Train completion:92.01%, time:564 m:26 s, avg loss: 10.58, avg acc:0.0516%, last loss: 10.24
Train completion:92.14%, time:565 m:9 s, avg loss: 10.58, avg acc:0.0515%, last loss: 10.32
Train completion:92.27%, time:565 m:51 s, avg loss: 10.58, avg acc:0.0514%, last loss: 10.26
Train completion:92.40%, time:566 m:34 s, avg loss: 10.58, avg acc:0.0513%, last loss: 10.17
Train completion:92.53%, time:567 m:19 s, avg loss: 10.58, avg acc:0.0513%, last loss: 10.16
Train completion:92.67%, time:568 m:3 s, avg loss: 10.58, avg acc:0.0512%, last loss: 10.26
Train completion:92.80%, time:568 m:44 s, avg loss: 10.58, avg acc:0.0511%, last loss: 10.28
Train completion:92.93%, time:569 m:26 s, avg loss: 10.58, avg acc:0.0510%, last loss: 10.29
Train completion:93.06%, time:570 m:8 s, avg loss: 10.58, avg acc:0.0510%, last loss: 10.28
Train completion:93.19%, time:570 m:52 s, avg loss: 10.58, avg acc:0.0509%, last loss: 10.24
Train completion:93.33%, time:571 m:34 s, avg loss: 10.58, avg acc:0.0508%, last loss: 10.23
Train completion:93.46%, time:572 m:16 s, avg loss: 10.58, avg acc:0.0508%, last loss: 10.20
Train completion:93.59%, time:572 m:59 s, avg loss: 10.57, avg acc:0.0507%, last loss: 10.16
Train completion:93.72%, time:573 m:39 s, avg loss: 10.57, avg acc:0.0506%, last loss: 10.11
Train completion:93.85%, time:574 m:19 s, avg loss: 10.57, avg acc:0.0505%, last loss: 10.15
Train completion:93.99%, time:575 m:2 s, avg loss: 10.57, avg acc:0.0505%, last loss: 10.23
Train completion:94.12%, time:575 m:48 s, avg loss: 10.57, avg acc:0.0504%, last loss: 10.13
Train completion:94.25%, time:576 m:31 s, avg loss: 10.57, avg acc:0.0503%, last loss: 10.19
Train completion:94.38%, time:577 m:17 s, avg loss: 10.57, avg acc:0.0503%, last loss: 10.15
Train completion:94.51%, time:578 m:0 s, avg loss: 10.57, avg acc:0.0502%, last loss: 10.24
Train completion:94.65%, time:578 m:43 s, avg loss: 10.57, avg acc:0.0501%, last loss: 10.28
Train completion:94.78%, time:579 m:26 s, avg loss: 10.57, avg acc:0.0501%, last loss: 10.18
Train completion:94.91%, time:580 m:11 s, avg loss: 10.57, avg acc:0.0500%, last loss: 10.27
Train completion:95.04%, time:580 m:54 s, avg loss: 10.57, avg acc:0.0499%, last loss: 10.20
Train completion:95.17%, time:581 m:36 s, avg loss: 10.57, avg acc:0.0498%, last loss: 10.25
Train completion:95.31%, time:582 m:15 s, avg loss: 10.57, avg acc:0.0498%, last loss: 10.10
Train completion:95.44%, time:582 m:56 s, avg loss: 10.57, avg acc:0.0497%, last loss: 10.25
Train completion:95.57%, time:583 m:37 s, avg loss: 10.57, avg acc:0.0496%, last loss: 10.17
Train completion:95.70%, time:584 m:18 s, avg loss: 10.57, avg acc:0.0496%, last loss: 10.19
Train completion:95.83%, time:584 m:59 s, avg loss: 10.57, avg acc:0.0495%, last loss: 10.17
Train completion:95.97%, time:585 m:40 s, avg loss: 10.57, avg acc:0.0494%, last loss: 10.37
Train completion:96.10%, time:586 m:20 s, avg loss: 10.57, avg acc:0.0494%, last loss: 10.14
Train completion:96.23%, time:587 m:0 s, avg loss: 10.57, avg acc:0.0493%, last loss: 10.20
Train completion:96.36%, time:587 m:42 s, avg loss: 10.56, avg acc:0.0492%, last loss: 10.30
Train completion:96.49%, time:588 m:25 s, avg loss: 10.56, avg acc:0.0492%, last loss: 10.43
Train completion:96.63%, time:589 m:7 s, avg loss: 10.56, avg acc:0.0491%, last loss: 10.24
Train completion:96.76%, time:589 m:50 s, avg loss: 10.56, avg acc:0.0490%, last loss: 10.25
Train completion:96.89%, time:590 m:32 s, avg loss: 10.56, avg acc:0.0490%, last loss: 10.21
Train completion:97.02%, time:591 m:14 s, avg loss: 10.56, avg acc:0.0489%, last loss: 10.23
Train completion:97.15%, time:591 m:55 s, avg loss: 10.56, avg acc:0.0488%, last loss: 10.19
Train completion:97.29%, time:592 m:35 s, avg loss: 10.56, avg acc:0.0488%, last loss: 10.36
Train completion:97.42%, time:593 m:17 s, avg loss: 10.56, avg acc:0.0487%, last loss: 10.26
Train completion:97.55%, time:593 m:58 s, avg loss: 10.56, avg acc:0.0486%, last loss: 10.20
Train completion:97.68%, time:594 m:39 s, avg loss: 10.56, avg acc:0.0486%, last loss: 10.15
Train completion:97.81%, time:595 m:20 s, avg loss: 10.56, avg acc:0.0485%, last loss: 10.34
Train completion:97.95%, time:596 m:0 s, avg loss: 10.56, avg acc:0.0484%, last loss: 10.39
Train completion:98.08%, time:596 m:41 s, avg loss: 10.56, avg acc:0.0484%, last loss: 10.18
Train completion:98.21%, time:597 m:22 s, avg loss: 10.56, avg acc:0.0483%, last loss: 10.31
Train completion:98.34%, time:598 m:5 s, avg loss: 10.56, avg acc:0.0482%, last loss: 10.19
Train completion:98.47%, time:598 m:45 s, avg loss: 10.56, avg acc:0.0482%, last loss: 10.25
Train completion:98.61%, time:599 m:24 s, avg loss: 10.56, avg acc:0.0481%, last loss: 10.15
Train completion:98.74%, time:600 m:3 s, avg loss: 10.56, avg acc:0.0480%, last loss: 10.17
Train completion:98.87%, time:600 m:42 s, avg loss: 10.56, avg acc:0.0480%, last loss: 10.31
Train completion:99.00%, time:601 m:22 s, avg loss: 10.56, avg acc:0.0479%, last loss: 10.14
Train completion:99.13%, time:602 m:1 s, avg loss: 10.56, avg acc:0.0479%, last loss: 10.06
Train completion:99.27%, time:602 m:40 s, avg loss: 10.55, avg acc:0.0478%, last loss: 10.35
Train completion:99.40%, time:603 m:20 s, avg loss: 10.55, avg acc:0.0477%, last loss: 10.21
Train completion:99.53%, time:603 m:58 s, avg loss: 10.55, avg acc:0.0477%, last loss: 10.13
Train completion:99.66%, time:604 m:36 s, avg loss: 10.55, avg acc:0.0476%, last loss: 10.21
Train completion:99.79%, time:605 m:15 s, avg loss: 10.55, avg acc:0.0475%, last loss: 10.24
Train completion:99.93%, time:605 m:55 s, avg loss: 10.55, avg acc:0.0475%, last loss: 10.21
----------------------------------------------------------------------------------------------------
Eval for epoch 1/25 started
----------------------------------------------------------------------------------------------------
Eval completion:1.38%, time:606 m:24 s, avg loss: 10.28, avg acc:0.0000%, last loss: 10.34
Eval completion:2.75%, time:606 m:32 s, avg loss: 10.28, avg acc:0.0000%, last loss: 10.46
Eval completion:4.13%, time:606 m:40 s, avg loss: 10.27, avg acc:0.0000%, last loss: 10.34
Eval completion:5.51%, time:606 m:47 s, avg loss: 10.27, avg acc:0.0000%, last loss: 10.25
Eval completion:6.88%, time:606 m:55 s, avg loss: 10.25, avg acc:0.0000%, last loss: 10.13
Eval completion:8.26%, time:607 m:2 s, avg loss: 10.26, avg acc:0.0000%, last loss: 10.15
Eval completion:9.64%, time:607 m:10 s, avg loss: 10.26, avg acc:0.0000%, last loss: 10.24
Eval completion:11.01%, time:607 m:18 s, avg loss: 10.25, avg acc:0.0000%, last loss: 10.17
Eval completion:12.39%, time:607 m:26 s, avg loss: 10.26, avg acc:0.0000%, last loss: 10.24
Eval completion:13.77%, time:607 m:33 s, avg loss: 10.26, avg acc:0.0000%, last loss: 10.30
Eval completion:15.14%, time:607 m:41 s, avg loss: 10.26, avg acc:0.0000%, last loss: 10.27
Eval completion:16.52%, time:607 m:48 s, avg loss: 10.26, avg acc:0.0260%, last loss: 10.25
Eval completion:17.89%, time:607 m:56 s, avg loss: 10.26, avg acc:0.6010%, last loss: 10.29
Eval completion:19.27%, time:608 m:3 s, avg loss: 10.26, avg acc:0.5580%, last loss: 10.29
Eval completion:20.65%, time:608 m:11 s, avg loss: 10.26, avg acc:0.5208%, last loss: 10.25
Eval completion:22.02%, time:608 m:18 s, avg loss: 10.26, avg acc:0.4883%, last loss: 10.17
Eval completion:23.40%, time:608 m:26 s, avg loss: 10.26, avg acc:0.4596%, last loss: 10.20
Eval completion:24.78%, time:608 m:33 s, avg loss: 10.26, avg acc:0.4340%, last loss: 10.38
Eval completion:26.15%, time:608 m:40 s, avg loss: 10.26, avg acc:0.4112%, last loss: 10.18
Eval completion:27.53%, time:608 m:48 s, avg loss: 10.26, avg acc:0.3906%, last loss: 10.52
Eval completion:28.91%, time:608 m:55 s, avg loss: 10.26, avg acc:0.3720%, last loss: 10.24
Eval completion:30.28%, time:609 m:2 s, avg loss: 10.26, avg acc:0.3551%, last loss: 10.29
Eval completion:31.66%, time:609 m:9 s, avg loss: 10.26, avg acc:0.3397%, last loss: 10.23
Eval completion:33.04%, time:609 m:17 s, avg loss: 10.26, avg acc:0.3255%, last loss: 10.14
Eval completion:34.41%, time:609 m:24 s, avg loss: 10.26, avg acc:0.3125%, last loss: 10.26
Eval completion:35.79%, time:609 m:31 s, avg loss: 10.26, avg acc:0.3005%, last loss: 10.08
Eval completion:37.17%, time:609 m:39 s, avg loss: 10.26, avg acc:0.2894%, last loss: 10.13
Eval completion:38.54%, time:609 m:47 s, avg loss: 10.25, avg acc:0.2790%, last loss: 10.18
Eval completion:39.92%, time:609 m:54 s, avg loss: 10.25, avg acc:0.2694%, last loss: 10.23
Eval completion:41.30%, time:610 m:1 s, avg loss: 10.25, avg acc:0.2604%, last loss: 10.25
Eval completion:42.67%, time:610 m:8 s, avg loss: 10.25, avg acc:0.2520%, last loss: 10.14
Eval completion:44.05%, time:610 m:16 s, avg loss: 10.25, avg acc:0.2441%, last loss: 10.23
Eval completion:45.43%, time:610 m:24 s, avg loss: 10.26, avg acc:0.2367%, last loss: 10.28
Eval completion:46.80%, time:610 m:31 s, avg loss: 10.26, avg acc:0.2757%, last loss: 10.25
Eval completion:48.18%, time:610 m:39 s, avg loss: 10.26, avg acc:0.2679%, last loss: 10.27
Eval completion:49.55%, time:610 m:46 s, avg loss: 10.26, avg acc:0.2604%, last loss: 10.16
Eval completion:50.93%, time:610 m:54 s, avg loss: 10.26, avg acc:0.2534%, last loss: 10.20
Eval completion:52.31%, time:611 m:1 s, avg loss: 10.26, avg acc:0.2467%, last loss: 10.27
Eval completion:53.68%, time:611 m:9 s, avg loss: 10.26, avg acc:0.2404%, last loss: 10.46
Eval completion:55.06%, time:611 m:16 s, avg loss: 10.26, avg acc:0.2344%, last loss: 10.20
Eval completion:56.44%, time:611 m:23 s, avg loss: 10.26, avg acc:0.2287%, last loss: 10.44
Eval completion:57.81%, time:611 m:31 s, avg loss: 10.26, avg acc:0.2232%, last loss: 10.43
Eval completion:59.19%, time:611 m:39 s, avg loss: 10.26, avg acc:0.2180%, last loss: 10.28
Eval completion:60.57%, time:611 m:46 s, avg loss: 10.26, avg acc:0.2131%, last loss: 10.38
Eval completion:61.94%, time:611 m:53 s, avg loss: 10.26, avg acc:0.2083%, last loss: 10.16
Eval completion:63.32%, time:612 m:0 s, avg loss: 10.26, avg acc:0.2038%, last loss: 10.35
Eval completion:64.70%, time:612 m:8 s, avg loss: 10.26, avg acc:0.1995%, last loss: 10.28
Eval completion:66.07%, time:612 m:16 s, avg loss: 10.26, avg acc:0.1953%, last loss: 10.17
Eval completion:67.45%, time:612 m:24 s, avg loss: 10.26, avg acc:0.1913%, last loss: 10.25
Eval completion:68.83%, time:612 m:31 s, avg loss: 10.26, avg acc:0.1875%, last loss: 10.35
Eval completion:70.20%, time:612 m:39 s, avg loss: 10.26, avg acc:0.1838%, last loss: 10.18
Eval completion:71.58%, time:612 m:47 s, avg loss: 10.26, avg acc:0.1803%, last loss: 10.37
Eval completion:72.96%, time:612 m:54 s, avg loss: 10.26, avg acc:0.1769%, last loss: 10.16
Eval completion:74.33%, time:613 m:2 s, avg loss: 10.26, avg acc:0.1736%, last loss: 10.13
Eval completion:75.71%, time:613 m:9 s, avg loss: 10.26, avg acc:0.1705%, last loss: 10.25
Eval completion:77.09%, time:613 m:17 s, avg loss: 10.26, avg acc:0.1674%, last loss: 10.39
Eval completion:78.46%, time:613 m:25 s, avg loss: 10.26, avg acc:0.1645%, last loss: 10.33
Eval completion:79.84%, time:613 m:32 s, avg loss: 10.26, avg acc:0.1670%, last loss: 10.25
Eval completion:81.21%, time:613 m:39 s, avg loss: 10.26, avg acc:0.1642%, last loss: 10.45
Eval completion:82.59%, time:613 m:46 s, avg loss: 10.26, avg acc:0.1615%, last loss: 10.23
Eval completion:83.97%, time:613 m:53 s, avg loss: 10.26, avg acc:0.1588%, last loss: 10.29
Eval completion:85.34%, time:614 m:1 s, avg loss: 10.26, avg acc:0.1562%, last loss: 10.27
Eval completion:86.72%, time:614 m:8 s, avg loss: 10.26, avg acc:0.1538%, last loss: 10.34
Eval completion:88.10%, time:614 m:16 s, avg loss: 10.26, avg acc:0.1514%, last loss: 10.47
Eval completion:89.47%, time:614 m:23 s, avg loss: 10.26, avg acc:0.1490%, last loss: 10.12
Eval completion:90.85%, time:614 m:31 s, avg loss: 10.26, avg acc:0.1468%, last loss: 10.46
Eval completion:92.23%, time:614 m:38 s, avg loss: 10.26, avg acc:0.1446%, last loss: 10.15
Eval completion:93.60%, time:614 m:45 s, avg loss: 10.26, avg acc:0.1425%, last loss: 10.19
Eval completion:94.98%, time:614 m:53 s, avg loss: 10.26, avg acc:0.1404%, last loss: 10.16
