A bit better than ViTm_ImplicitAttn5(sine)_Block and almost same speed.

----------------------------------------------------------------------------------------------------
Training for epoch 1/25 started
----------------------------------------------------------------------------------------------------
Train completion:0.13%, time:0 m:8 s, avg loss: 12.43, avg acc:0.0000%, last loss: 12.33
Train completion:73.00%, time:84 m:22 s, avg loss: 10.75, avg acc:0.1808%, last loss: 10.24
Train completion:73.13%, time:84 m:30 s, avg loss: 10.75, avg acc:0.1805%, last loss: 10.35
Train completion:73.26%, time:84 m:39 s, avg loss: 10.75, avg acc:0.1802%, last loss: 10.33
Train completion:73.39%, time:84 m:48 s, avg loss: 10.75, avg acc:0.1799%, last loss: 10.18
Train completion:73.53%, time:84 m:57 s, avg loss: 10.75, avg acc:0.1795%, last loss: 10.22
Train completion:73.66%, time:85 m:6 s, avg loss: 10.75, avg acc:0.1792%, last loss: 10.16
Train completion:73.79%, time:85 m:15 s, avg loss: 10.75, avg acc:0.1789%, last loss: 10.27
Train completion:73.92%, time:85 m:24 s, avg loss: 10.75, avg acc:0.1786%, last loss: 10.25
Train completion:74.05%, time:85 m:33 s, avg loss: 10.75, avg acc:0.1783%, last loss: 10.23
Train completion:74.19%, time:85 m:42 s, avg loss: 10.75, avg acc:0.1779%, last loss: 10.50
Train completion:74.32%, time:85 m:51 s, avg loss: 10.75, avg acc:0.1776%, last loss: 10.44
Train completion:74.45%, time:86 m:1 s, avg loss: 10.74, avg acc:0.1773%, last loss: 10.21
Train completion:74.58%, time:86 m:10 s, avg loss: 10.74, avg acc:0.1770%, last loss: 10.26
Train completion:74.71%, time:86 m:19 s, avg loss: 10.74, avg acc:0.1767%, last loss: 10.48
Train completion:74.85%, time:86 m:29 s, avg loss: 10.74, avg acc:0.1764%, last loss: 10.28
Train completion:74.98%, time:86 m:38 s, avg loss: 10.74, avg acc:0.1761%, last loss: 10.34
Train completion:75.11%, time:86 m:47 s, avg loss: 10.74, avg acc:0.1757%, last loss: 10.24
Train completion:75.24%, time:86 m:56 s, avg loss: 10.74, avg acc:0.1754%, last loss: 10.35
Train completion:75.37%, time:87 m:4 s, avg loss: 10.74, avg acc:0.1751%, last loss: 10.18
Train completion:75.51%, time:87 m:13 s, avg loss: 10.74, avg acc:0.1748%, last loss: 10.25
Train completion:75.64%, time:87 m:22 s, avg loss: 10.74, avg acc:0.1745%, last loss: 10.28
Train completion:75.77%, time:87 m:31 s, avg loss: 10.74, avg acc:0.1742%, last loss: 10.40
Train completion:75.90%, time:87 m:40 s, avg loss: 10.74, avg acc:0.1739%, last loss: 10.23
Train completion:76.03%, time:87 m:49 s, avg loss: 10.73, avg acc:0.1736%, last loss: 10.25
Train completion:76.17%, time:87 m:58 s, avg loss: 10.73, avg acc:0.1733%, last loss: 10.26
Train completion:76.30%, time:88 m:7 s, avg loss: 10.73, avg acc:0.1730%, last loss: 10.43
Train completion:76.43%, time:88 m:16 s, avg loss: 10.73, avg acc:0.1727%, last loss: 10.32
Train completion:76.56%, time:88 m:25 s, avg loss: 10.73, avg acc:0.1724%, last loss: 10.34
Train completion:76.69%, time:88 m:35 s, avg loss: 10.73, avg acc:0.1893%, last loss: 10.35
Train completion:76.83%, time:88 m:44 s, avg loss: 10.73, avg acc:0.1890%, last loss: 10.27
Train completion:76.96%, time:88 m:53 s, avg loss: 10.73, avg acc:0.1887%, last loss: 10.17
Train completion:77.09%, time:89 m:2 s, avg loss: 10.73, avg acc:0.1884%, last loss: 10.15
Train completion:77.22%, time:89 m:11 s, avg loss: 10.73, avg acc:0.1880%, last loss: 10.26
Train completion:77.35%, time:89 m:20 s, avg loss: 10.73, avg acc:0.1877%, last loss: 10.22
Train completion:77.49%, time:89 m:29 s, avg loss: 10.73, avg acc:0.1874%, last loss: 10.11
Train completion:77.62%, time:89 m:38 s, avg loss: 10.73, avg acc:0.1871%, last loss: 10.29
Train completion:77.75%, time:89 m:48 s, avg loss: 10.72, avg acc:0.1868%, last loss: 10.17
Train completion:77.88%, time:89 m:57 s, avg loss: 10.72, avg acc:0.1864%, last loss: 10.16
Train completion:78.01%, time:90 m:6 s, avg loss: 10.72, avg acc:0.1861%, last loss: 10.31
Train completion:78.15%, time:90 m:14 s, avg loss: 10.72, avg acc:0.1858%, last loss: 10.48
Train completion:78.28%, time:90 m:23 s, avg loss: 10.72, avg acc:0.1855%, last loss: 10.26
Train completion:78.41%, time:90 m:32 s, avg loss: 10.72, avg acc:0.1852%, last loss: 10.21
Train completion:78.54%, time:90 m:41 s, avg loss: 10.72, avg acc:0.1849%, last loss: 10.24
Train completion:78.67%, time:90 m:50 s, avg loss: 10.72, avg acc:0.1846%, last loss: 10.26
Train completion:78.81%, time:90 m:59 s, avg loss: 10.72, avg acc:0.1843%, last loss: 10.27
Train completion:78.94%, time:91 m:7 s, avg loss: 10.72, avg acc:0.1839%, last loss: 10.21
Train completion:79.07%, time:91 m:17 s, avg loss: 10.72, avg acc:0.1836%, last loss: 10.19
Train completion:79.20%, time:91 m:26 s, avg loss: 10.72, avg acc:0.1833%, last loss: 10.22
Train completion:79.33%, time:91 m:34 s, avg loss: 10.72, avg acc:0.1830%, last loss: 10.27
Train completion:79.47%, time:91 m:43 s, avg loss: 10.71, avg acc:0.1827%, last loss: 10.14
Train completion:79.60%, time:91 m:52 s, avg loss: 10.71, avg acc:0.1824%, last loss: 10.32
Train completion:79.73%, time:92 m:1 s, avg loss: 10.71, avg acc:0.1821%, last loss: 10.23
Train completion:79.86%, time:92 m:10 s, avg loss: 10.71, avg acc:0.1818%, last loss: 10.21
Train completion:79.99%, time:92 m:19 s, avg loss: 10.71, avg acc:0.1815%, last loss: 10.27
Train completion:80.13%, time:92 m:28 s, avg loss: 10.71, avg acc:0.1812%, last loss: 10.24
Train completion:80.26%, time:92 m:37 s, avg loss: 10.71, avg acc:0.1809%, last loss: 10.25
Train completion:80.39%, time:92 m:46 s, avg loss: 10.71, avg acc:0.1806%, last loss: 10.37
Train completion:80.52%, time:92 m:55 s, avg loss: 10.71, avg acc:0.1803%, last loss: 10.24
Train completion:80.65%, time:93 m:4 s, avg loss: 10.71, avg acc:0.1800%, last loss: 10.26
Train completion:80.79%, time:93 m:13 s, avg loss: 10.71, avg acc:0.1797%, last loss: 10.37
Train completion:80.92%, time:93 m:22 s, avg loss: 10.71, avg acc:0.1794%, last loss: 10.35
Train completion:81.05%, time:93 m:31 s, avg loss: 10.71, avg acc:0.1792%, last loss: 10.17
Train completion:81.18%, time:93 m:40 s, avg loss: 10.71, avg acc:0.1789%, last loss: 10.34
Train completion:81.31%, time:93 m:49 s, avg loss: 10.70, avg acc:0.1786%, last loss: 10.21
Train completion:81.45%, time:93 m:59 s, avg loss: 10.70, avg acc:0.1783%, last loss: 10.26
Train completion:81.58%, time:94 m:8 s, avg loss: 10.70, avg acc:0.1780%, last loss: 10.21
Train completion:81.71%, time:94 m:17 s, avg loss: 10.70, avg acc:0.1777%, last loss: 10.23
Train completion:81.84%, time:94 m:26 s, avg loss: 10.70, avg acc:0.1774%, last loss: 10.27
Train completion:81.97%, time:94 m:35 s, avg loss: 10.70, avg acc:0.1771%, last loss: 10.70
Train completion:82.11%, time:94 m:44 s, avg loss: 10.70, avg acc:0.1768%, last loss: 10.32
Train completion:82.24%, time:94 m:53 s, avg loss: 10.70, avg acc:0.1766%, last loss: 10.19
Train completion:82.37%, time:95 m:2 s, avg loss: 10.70, avg acc:0.1763%, last loss: 10.30
Train completion:82.50%, time:95 m:11 s, avg loss: 10.70, avg acc:0.1760%, last loss: 10.12
Train completion:82.63%, time:95 m:19 s, avg loss: 10.70, avg acc:0.1757%, last loss: 10.12
Train completion:82.77%, time:95 m:28 s, avg loss: 10.70, avg acc:0.1754%, last loss: 10.19
Train completion:82.90%, time:95 m:37 s, avg loss: 10.70, avg acc:0.1752%, last loss: 10.42
Train completion:83.03%, time:95 m:46 s, avg loss: 10.70, avg acc:0.1749%, last loss: 10.23
Train completion:83.16%, time:95 m:55 s, avg loss: 10.69, avg acc:0.1746%, last loss: 10.23
Train completion:83.29%, time:96 m:4 s, avg loss: 10.69, avg acc:0.1743%, last loss: 10.27
Train completion:83.43%, time:96 m:13 s, avg loss: 10.69, avg acc:0.1741%, last loss: 10.26
Train completion:83.56%, time:96 m:21 s, avg loss: 10.69, avg acc:0.1738%, last loss: 10.30
Train completion:83.69%, time:96 m:30 s, avg loss: 10.69, avg acc:0.1735%, last loss: 10.19
Train completion:83.82%, time:96 m:40 s, avg loss: 10.69, avg acc:0.1732%, last loss: 10.26
Train completion:83.95%, time:96 m:49 s, avg loss: 10.69, avg acc:0.1887%, last loss: 10.22
Train completion:84.09%, time:96 m:58 s, avg loss: 10.69, avg acc:0.1884%, last loss: 10.28
Train completion:84.22%, time:97 m:7 s, avg loss: 10.69, avg acc:0.1881%, last loss: 10.35
Train completion:84.35%, time:97 m:16 s, avg loss: 10.69, avg acc:0.1878%, last loss: 10.45
Train completion:84.48%, time:97 m:25 s, avg loss: 10.69, avg acc:0.1875%, last loss: 10.22
Train completion:84.61%, time:97 m:34 s, avg loss: 10.69, avg acc:0.1872%, last loss: 10.20
Train completion:84.75%, time:97 m:43 s, avg loss: 10.69, avg acc:0.1869%, last loss: 10.20
Train completion:84.88%, time:97 m:52 s, avg loss: 10.69, avg acc:0.1866%, last loss: 10.35
Train completion:85.01%, time:98 m:1 s, avg loss: 10.69, avg acc:0.1863%, last loss: 10.39
Train completion:85.14%, time:98 m:10 s, avg loss: 10.68, avg acc:0.1860%, last loss: 10.25
Train completion:85.27%, time:98 m:18 s, avg loss: 10.68, avg acc:0.1858%, last loss: 10.13
Train completion:85.41%, time:98 m:27 s, avg loss: 10.68, avg acc:0.1855%, last loss: 10.44
Train completion:85.54%, time:98 m:36 s, avg loss: 10.68, avg acc:0.1852%, last loss: 10.28
Train completion:85.67%, time:98 m:45 s, avg loss: 10.68, avg acc:0.1849%, last loss: 10.22
Train completion:85.80%, time:98 m:54 s, avg loss: 10.68, avg acc:0.1846%, last loss: 10.28
Train completion:85.93%, time:99 m:3 s, avg loss: 10.68, avg acc:0.1843%, last loss: 10.25
Train completion:86.07%, time:99 m:13 s, avg loss: 10.68, avg acc:0.1840%, last loss: 10.32
Train completion:86.20%, time:99 m:22 s, avg loss: 10.68, avg acc:0.1838%, last loss: 10.20
Train completion:86.33%, time:99 m:31 s, avg loss: 10.68, avg acc:0.1835%, last loss: 10.20
Train completion:86.46%, time:99 m:39 s, avg loss: 10.68, avg acc:0.1832%, last loss: 10.17
Train completion:86.59%, time:99 m:48 s, avg loss: 10.68, avg acc:0.1829%, last loss: 10.33
Train completion:86.73%, time:99 m:57 s, avg loss: 10.68, avg acc:0.1826%, last loss: 10.36
Train completion:86.86%, time:100 m:6 s, avg loss: 10.68, avg acc:0.1824%, last loss: 10.23
Train completion:86.99%, time:100 m:15 s, avg loss: 10.68, avg acc:0.1821%, last loss: 10.18
Train completion:87.12%, time:100 m:24 s, avg loss: 10.68, avg acc:0.1818%, last loss: 10.23
Train completion:87.25%, time:100 m:33 s, avg loss: 10.67, avg acc:0.1815%, last loss: 10.25
Train completion:87.39%, time:100 m:42 s, avg loss: 10.67, avg acc:0.1813%, last loss: 10.22
Train completion:87.52%, time:100 m:51 s, avg loss: 10.67, avg acc:0.1810%, last loss: 10.22
Train completion:87.65%, time:101 m:0 s, avg loss: 10.67, avg acc:0.1807%, last loss: 10.19
Train completion:87.78%, time:101 m:9 s, avg loss: 10.67, avg acc:0.1805%, last loss: 10.20
Train completion:87.91%, time:101 m:18 s, avg loss: 10.67, avg acc:0.1802%, last loss: 10.41
Train completion:88.05%, time:101 m:27 s, avg loss: 10.67, avg acc:0.1799%, last loss: 10.23
Train completion:88.18%, time:101 m:36 s, avg loss: 10.67, avg acc:0.1796%, last loss: 10.20
Train completion:88.31%, time:101 m:44 s, avg loss: 10.67, avg acc:0.1794%, last loss: 10.13
Train completion:88.44%, time:101 m:54 s, avg loss: 10.67, avg acc:0.1791%, last loss: 10.22
Train completion:88.57%, time:102 m:3 s, avg loss: 10.67, avg acc:0.1788%, last loss: 10.48
Train completion:88.71%, time:102 m:12 s, avg loss: 10.67, avg acc:0.1786%, last loss: 10.46
Train completion:88.84%, time:102 m:21 s, avg loss: 10.67, avg acc:0.1783%, last loss: 10.21
Train completion:88.97%, time:102 m:30 s, avg loss: 10.67, avg acc:0.1780%, last loss: 10.19
Train completion:89.10%, time:102 m:39 s, avg loss: 10.67, avg acc:0.1778%, last loss: 10.28
Train completion:89.23%, time:102 m:48 s, avg loss: 10.67, avg acc:0.1775%, last loss: 10.25
Train completion:89.37%, time:102 m:57 s, avg loss: 10.66, avg acc:0.1773%, last loss: 10.37
Train completion:89.50%, time:103 m:6 s, avg loss: 10.66, avg acc:0.1770%, last loss: 10.20
Train completion:89.63%, time:103 m:15 s, avg loss: 10.66, avg acc:0.1767%, last loss: 10.19
Train completion:89.76%, time:103 m:24 s, avg loss: 10.66, avg acc:0.1765%, last loss: 10.19
Train completion:89.89%, time:103 m:33 s, avg loss: 10.66, avg acc:0.1762%, last loss: 10.17
Train completion:90.03%, time:103 m:42 s, avg loss: 10.66, avg acc:0.1760%, last loss: 10.19
Train completion:90.16%, time:103 m:51 s, avg loss: 10.66, avg acc:0.1757%, last loss: 10.25
Train completion:90.29%, time:104 m:0 s, avg loss: 10.66, avg acc:0.1754%, last loss: 10.56
Train completion:90.42%, time:104 m:9 s, avg loss: 10.66, avg acc:0.1752%, last loss: 10.20
Train completion:90.55%, time:104 m:18 s, avg loss: 10.66, avg acc:0.1749%, last loss: 10.23
Train completion:90.69%, time:104 m:27 s, avg loss: 10.66, avg acc:0.1747%, last loss: 10.29
Train completion:90.82%, time:104 m:37 s, avg loss: 10.66, avg acc:0.1744%, last loss: 10.29
Train completion:90.95%, time:104 m:46 s, avg loss: 10.66, avg acc:0.1742%, last loss: 10.27
Train completion:91.08%, time:104 m:54 s, avg loss: 10.66, avg acc:0.1739%, last loss: 10.23
Train completion:91.21%, time:105 m:4 s, avg loss: 10.66, avg acc:0.1737%, last loss: 10.18
Train completion:91.35%, time:105 m:13 s, avg loss: 10.66, avg acc:0.1734%, last loss: 10.27
Train completion:91.48%, time:105 m:22 s, avg loss: 10.66, avg acc:0.1732%, last loss: 10.19
Train completion:91.61%, time:105 m:31 s, avg loss: 10.65, avg acc:0.1729%, last loss: 10.34
Train completion:91.74%, time:105 m:40 s, avg loss: 10.65, avg acc:0.1727%, last loss: 10.21
Train completion:91.87%, time:105 m:49 s, avg loss: 10.65, avg acc:0.1724%, last loss: 10.19
Train completion:92.01%, time:105 m:57 s, avg loss: 10.65, avg acc:0.1722%, last loss: 10.24
Train completion:92.14%, time:106 m:6 s, avg loss: 10.65, avg acc:0.1719%, last loss: 10.18
Train completion:92.27%, time:106 m:15 s, avg loss: 10.65, avg acc:0.1717%, last loss: 10.25
Train completion:92.40%, time:106 m:24 s, avg loss: 10.65, avg acc:0.1714%, last loss: 10.27
Train completion:92.53%, time:106 m:32 s, avg loss: 10.65, avg acc:0.1712%, last loss: 10.21
Train completion:92.67%, time:106 m:41 s, avg loss: 10.65, avg acc:0.1709%, last loss: 10.25
Train completion:92.80%, time:106 m:51 s, avg loss: 10.65, avg acc:0.1707%, last loss: 10.22
Train completion:92.93%, time:107 m:1 s, avg loss: 10.65, avg acc:0.1705%, last loss: 10.24
Train completion:93.06%, time:107 m:11 s, avg loss: 10.65, avg acc:0.1702%, last loss: 10.36
Train completion:93.19%, time:107 m:21 s, avg loss: 10.65, avg acc:0.1700%, last loss: 10.40
Train completion:93.33%, time:107 m:30 s, avg loss: 10.65, avg acc:0.1697%, last loss: 10.15
Train completion:93.46%, time:107 m:39 s, avg loss: 10.65, avg acc:0.1695%, last loss: 10.45
Train completion:93.59%, time:107 m:48 s, avg loss: 10.65, avg acc:0.1693%, last loss: 10.23
Train completion:93.72%, time:107 m:58 s, avg loss: 10.65, avg acc:0.1690%, last loss: 10.24
Train completion:93.85%, time:108 m:8 s, avg loss: 10.65, avg acc:0.1688%, last loss: 10.17
Train completion:93.99%, time:108 m:17 s, avg loss: 10.64, avg acc:0.1685%, last loss: 10.18
Train completion:94.12%, time:108 m:27 s, avg loss: 10.64, avg acc:0.1683%, last loss: 10.26
Train completion:94.25%, time:108 m:36 s, avg loss: 10.64, avg acc:0.1681%, last loss: 10.18
Train completion:94.38%, time:108 m:45 s, avg loss: 10.64, avg acc:0.1678%, last loss: 10.27
Train completion:94.51%, time:108 m:54 s, avg loss: 10.64, avg acc:0.1676%, last loss: 10.42
Train completion:94.65%, time:109 m:4 s, avg loss: 10.64, avg acc:0.1674%, last loss: 10.24
Train completion:94.78%, time:109 m:13 s, avg loss: 10.64, avg acc:0.1671%, last loss: 10.22
Train completion:94.91%, time:109 m:22 s, avg loss: 10.64, avg acc:0.1669%, last loss: 10.33
Train completion:95.04%, time:109 m:31 s, avg loss: 10.64, avg acc:0.1667%, last loss: 10.17
Train completion:95.17%, time:109 m:41 s, avg loss: 10.64, avg acc:0.1664%, last loss: 10.25
Train completion:95.31%, time:109 m:50 s, avg loss: 10.64, avg acc:0.1662%, last loss: 10.22
Train completion:95.44%, time:110 m:0 s, avg loss: 10.64, avg acc:0.1660%, last loss: 10.29
Train completion:95.57%, time:110 m:10 s, avg loss: 10.64, avg acc:0.1657%, last loss: 10.13
Train completion:95.70%, time:110 m:19 s, avg loss: 10.64, avg acc:0.1655%, last loss: 10.18
Train completion:95.83%, time:110 m:28 s, avg loss: 10.64, avg acc:0.1653%, last loss: 10.31
Train completion:95.97%, time:110 m:37 s, avg loss: 10.64, avg acc:0.1651%, last loss: 10.35
Train completion:96.10%, time:110 m:47 s, avg loss: 10.64, avg acc:0.1648%, last loss: 10.22
Train completion:96.23%, time:110 m:56 s, avg loss: 10.64, avg acc:0.1646%, last loss: 10.27
Train completion:96.36%, time:111 m:5 s, avg loss: 10.63, avg acc:0.1644%, last loss: 10.24
Train completion:96.49%, time:111 m:14 s, avg loss: 10.63, avg acc:0.1642%, last loss: 10.22
Train completion:96.63%, time:111 m:23 s, avg loss: 10.63, avg acc:0.1639%, last loss: 10.25
Train completion:96.76%, time:111 m:32 s, avg loss: 10.63, avg acc:0.1637%, last loss: 10.25
Train completion:96.89%, time:111 m:41 s, avg loss: 10.63, avg acc:0.1635%, last loss: 10.23
Train completion:97.02%, time:111 m:50 s, avg loss: 10.63, avg acc:0.1633%, last loss: 10.42
Train completion:97.15%, time:111 m:59 s, avg loss: 10.63, avg acc:0.1630%, last loss: 10.16
Train completion:97.29%, time:112 m:9 s, avg loss: 10.63, avg acc:0.1628%, last loss: 10.21
Train completion:97.42%, time:112 m:18 s, avg loss: 10.63, avg acc:0.1626%, last loss: 10.20
Train completion:97.55%, time:112 m:27 s, avg loss: 10.63, avg acc:0.1624%, last loss: 10.16
Train completion:97.68%, time:112 m:37 s, avg loss: 10.63, avg acc:0.1622%, last loss: 10.28
Train completion:97.81%, time:112 m:47 s, avg loss: 10.63, avg acc:0.1619%, last loss: 10.18
Train completion:97.95%, time:112 m:56 s, avg loss: 10.63, avg acc:0.1617%, last loss: 10.26
Train completion:98.08%, time:113 m:5 s, avg loss: 10.63, avg acc:0.1615%, last loss: 10.16
Train completion:98.21%, time:113 m:14 s, avg loss: 10.63, avg acc:0.1613%, last loss: 10.17
Train completion:98.34%, time:113 m:24 s, avg loss: 10.63, avg acc:0.1611%, last loss: 10.17
Train completion:98.47%, time:113 m:33 s, avg loss: 10.63, avg acc:0.1609%, last loss: 10.23
Train completion:98.61%, time:113 m:42 s, avg loss: 10.63, avg acc:0.1606%, last loss: 10.28
Train completion:98.74%, time:113 m:51 s, avg loss: 10.63, avg acc:0.1604%, last loss: 10.28
Train completion:98.87%, time:114 m:0 s, avg loss: 10.62, avg acc:0.1602%, last loss: 10.62
Train completion:99.00%, time:114 m:10 s, avg loss: 10.62, avg acc:0.1600%, last loss: 10.25
Train completion:99.13%, time:114 m:19 s, avg loss: 10.62, avg acc:0.1598%, last loss: 10.24
Train completion:99.27%, time:114 m:28 s, avg loss: 10.62, avg acc:0.1596%, last loss: 10.18
Train completion:99.40%, time:114 m:37 s, avg loss: 10.62, avg acc:0.1594%, last loss: 10.29
Train completion:99.53%, time:114 m:47 s, avg loss: 10.62, avg acc:0.1592%, last loss: 10.43
Train completion:99.66%, time:114 m:56 s, avg loss: 10.62, avg acc:0.1589%, last loss: 10.26
Train completion:99.79%, time:115 m:5 s, avg loss: 10.62, avg acc:0.1587%, last loss: 10.16
Train completion:99.93%, time:115 m:15 s, avg loss: 10.62, avg acc:0.1585%, last loss: 10.19
----------------------------------------------------------------------------------------------------
Eval for epoch 1/25 started
----------------------------------------------------------------------------------------------------
Eval completion:1.38%, time:115 m:23 s, avg loss: 10.25, avg acc:0.0000%, last loss: 10.33
Eval completion:2.75%, time:115 m:26 s, avg loss: 10.29, avg acc:0.0000%, last loss: 10.20
Eval completion:4.13%, time:115 m:29 s, avg loss: 10.27, avg acc:0.0000%, last loss: 10.24
Eval completion:5.51%, time:115 m:32 s, avg loss: 10.27, avg acc:0.0000%, last loss: 10.25
Eval completion:6.88%, time:115 m:35 s, avg loss: 10.26, avg acc:0.0000%, last loss: 10.23
Eval completion:8.26%, time:115 m:38 s, avg loss: 10.25, avg acc:0.0000%, last loss: 10.35
Eval completion:9.64%, time:115 m:41 s, avg loss: 10.25, avg acc:0.0000%, last loss: 10.17
Eval completion:11.01%, time:115 m:44 s, avg loss: 10.25, avg acc:1.2500%, last loss: 10.31
Eval completion:12.39%, time:115 m:47 s, avg loss: 10.26, avg acc:1.1111%, last loss: 10.35
Eval completion:13.77%, time:115 m:50 s, avg loss: 10.25, avg acc:1.0000%, last loss: 10.20
Eval completion:15.14%, time:115 m:53 s, avg loss: 10.26, avg acc:0.9091%, last loss: 10.30
Eval completion:16.52%, time:115 m:56 s, avg loss: 10.26, avg acc:0.8333%, last loss: 10.25
Eval completion:17.89%, time:115 m:59 s, avg loss: 10.26, avg acc:0.7692%, last loss: 10.37
Eval completion:19.27%, time:116 m:2 s, avg loss: 10.26, avg acc:0.7143%, last loss: 10.54
Eval completion:20.65%, time:116 m:5 s, avg loss: 10.26, avg acc:0.6667%, last loss: 10.15
Eval completion:22.02%, time:116 m:8 s, avg loss: 10.26, avg acc:0.6250%, last loss: 10.24
Eval completion:23.40%, time:116 m:11 s, avg loss: 10.26, avg acc:0.5882%, last loss: 10.16
Eval completion:24.78%, time:116 m:14 s, avg loss: 10.26, avg acc:0.5556%, last loss: 10.42
Eval completion:26.15%, time:116 m:17 s, avg loss: 10.25, avg acc:0.5263%, last loss: 10.14
Eval completion:27.53%, time:116 m:20 s, avg loss: 10.25, avg acc:0.5000%, last loss: 10.13
Eval completion:28.91%, time:116 m:23 s, avg loss: 10.25, avg acc:0.4762%, last loss: 10.25
Eval completion:30.28%, time:116 m:26 s, avg loss: 10.26, avg acc:0.4545%, last loss: 10.17
Eval completion:31.66%, time:116 m:29 s, avg loss: 10.26, avg acc:0.4348%, last loss: 10.23
Eval completion:33.04%, time:116 m:32 s, avg loss: 10.26, avg acc:0.4167%, last loss: 10.37
Eval completion:34.41%, time:116 m:34 s, avg loss: 10.26, avg acc:0.4000%, last loss: 10.15
Eval completion:35.79%, time:116 m:37 s, avg loss: 10.26, avg acc:0.3846%, last loss: 10.42
Eval completion:37.17%, time:116 m:40 s, avg loss: 10.26, avg acc:0.3704%, last loss: 10.13
Eval completion:38.54%, time:116 m:43 s, avg loss: 10.26, avg acc:0.3571%, last loss: 10.26
Eval completion:39.92%, time:116 m:46 s, avg loss: 10.26, avg acc:0.3448%, last loss: 10.19
Eval completion:41.30%, time:116 m:50 s, avg loss: 10.26, avg acc:0.3333%, last loss: 10.16
Eval completion:42.67%, time:116 m:53 s, avg loss: 10.26, avg acc:0.3226%, last loss: 10.24
Eval completion:44.05%, time:116 m:56 s, avg loss: 10.26, avg acc:0.3125%, last loss: 10.37
Eval completion:45.43%, time:116 m:59 s, avg loss: 10.26, avg acc:0.3030%, last loss: 10.11
Eval completion:46.80%, time:117 m:3 s, avg loss: 10.26, avg acc:0.2941%, last loss: 10.24
Eval completion:48.18%, time:117 m:6 s, avg loss: 10.26, avg acc:0.2857%, last loss: 10.16
Eval completion:49.55%, time:117 m:9 s, avg loss: 10.26, avg acc:0.2778%, last loss: 10.32
Eval completion:50.93%, time:117 m:12 s, avg loss: 10.26, avg acc:0.2703%, last loss: 10.14
Eval completion:52.31%, time:117 m:15 s, avg loss: 10.26, avg acc:0.2632%, last loss: 10.40
Eval completion:53.68%, time:117 m:18 s, avg loss: 10.26, avg acc:0.2564%, last loss: 10.28
Eval completion:55.06%, time:117 m:21 s, avg loss: 10.26, avg acc:0.2500%, last loss: 10.30
Eval completion:56.44%, time:117 m:24 s, avg loss: 10.26, avg acc:0.2439%, last loss: 10.26
Eval completion:57.81%, time:117 m:27 s, avg loss: 10.26, avg acc:0.2381%, last loss: 10.13
Eval completion:59.19%, time:117 m:30 s, avg loss: 10.26, avg acc:0.2326%, last loss: 10.24
Eval completion:60.57%, time:117 m:33 s, avg loss: 10.26, avg acc:0.2273%, last loss: 10.10
Eval completion:61.94%, time:117 m:36 s, avg loss: 10.26, avg acc:0.2222%, last loss: 10.22
Eval completion:63.32%, time:117 m:39 s, avg loss: 10.26, avg acc:0.2174%, last loss: 10.16
Eval completion:64.70%, time:117 m:41 s, avg loss: 10.26, avg acc:0.2128%, last loss: 10.29
Eval completion:66.07%, time:117 m:44 s, avg loss: 10.26, avg acc:0.2083%, last loss: 10.20
Eval completion:67.45%, time:117 m:47 s, avg loss: 10.26, avg acc:0.2041%, last loss: 10.27
Eval completion:68.83%, time:117 m:51 s, avg loss: 10.26, avg acc:0.2000%, last loss: 10.18
Eval completion:70.20%, time:117 m:54 s, avg loss: 10.26, avg acc:0.1961%, last loss: 10.30
Eval completion:71.58%, time:117 m:57 s, avg loss: 10.26, avg acc:0.1923%, last loss: 10.42
Eval completion:72.96%, time:118 m:0 s, avg loss: 10.26, avg acc:0.1887%, last loss: 10.29
Eval completion:74.33%, time:118 m:4 s, avg loss: 10.26, avg acc:0.1852%, last loss: 10.34
Eval completion:75.71%, time:118 m:7 s, avg loss: 10.26, avg acc:0.1818%, last loss: 10.32
Eval completion:77.09%, time:118 m:10 s, avg loss: 10.26, avg acc:0.1786%, last loss: 10.24
Eval completion:78.46%, time:118 m:14 s, avg loss: 10.26, avg acc:0.1754%, last loss: 10.15
Eval completion:79.84%, time:118 m:17 s, avg loss: 10.26, avg acc:0.1724%, last loss: 10.23
Eval completion:81.21%, time:118 m:20 s, avg loss: 10.26, avg acc:0.1695%, last loss: 10.21
Eval completion:82.59%, time:118 m:23 s, avg loss: 10.26, avg acc:0.1667%, last loss: 10.24
Eval completion:83.97%, time:118 m:26 s, avg loss: 10.26, avg acc:0.1639%, last loss: 10.21
Eval completion:85.34%, time:118 m:29 s, avg loss: 10.26, avg acc:0.1613%, last loss: 10.17
Eval completion:86.72%, time:118 m:32 s, avg loss: 10.26, avg acc:0.1587%, last loss: 10.40
Eval completion:88.10%, time:118 m:35 s, avg loss: 10.26, avg acc:0.1562%, last loss: 10.21
Eval completion:89.47%, time:118 m:38 s, avg loss: 10.26, avg acc:0.1538%, last loss: 10.12
Eval completion:90.85%, time:118 m:40 s, avg loss: 10.26, avg acc:0.1515%, last loss: 10.18
Eval completion:92.23%, time:118 m:43 s, avg loss: 10.26, avg acc:0.1493%, last loss: 10.28
Eval completion:93.60%, time:118 m:46 s, avg loss: 10.26, avg acc:0.1471%, last loss: 10.10
Eval completion:94.98%, time:118 m:49 s, avg loss: 10.26, avg acc:0.1449%, last loss: 10.31
