Similar to ViTm_ImplicitAttn3_Block in performance probably.

----------------------------------------------------------------------------------------------------
Training for epoch 1/25 started
----------------------------------------------------------------------------------------------------
Train completion:0.13%, time:0 m:32 s, avg loss: 12.37, avg acc:0.0000%, last loss: 12.24
Train completion:73.00%, time:328 m:42 s, avg loss: 10.75, avg acc:0.0887%, last loss: 10.18
Train completion:73.13%, time:329 m:16 s, avg loss: 10.75, avg acc:0.0886%, last loss: 10.24
Train completion:73.26%, time:329 m:47 s, avg loss: 10.75, avg acc:0.0884%, last loss: 10.18
Train completion:73.39%, time:330 m:19 s, avg loss: 10.75, avg acc:0.0882%, last loss: 10.33
Train completion:73.53%, time:330 m:52 s, avg loss: 10.75, avg acc:0.0881%, last loss: 10.32
Train completion:73.66%, time:331 m:24 s, avg loss: 10.75, avg acc:0.0879%, last loss: 10.28
Train completion:73.79%, time:331 m:55 s, avg loss: 10.74, avg acc:0.0878%, last loss: 10.30
Train completion:73.92%, time:332 m:26 s, avg loss: 10.74, avg acc:0.0876%, last loss: 10.18
Train completion:74.05%, time:333 m:0 s, avg loss: 10.74, avg acc:0.0875%, last loss: 10.17
Train completion:74.19%, time:333 m:32 s, avg loss: 10.74, avg acc:0.0873%, last loss: 10.29
Train completion:74.32%, time:334 m:7 s, avg loss: 10.74, avg acc:0.0871%, last loss: 10.23
Train completion:74.45%, time:334 m:43 s, avg loss: 10.74, avg acc:0.0870%, last loss: 10.32
Train completion:74.58%, time:335 m:15 s, avg loss: 10.74, avg acc:0.0868%, last loss: 10.20
Train completion:74.71%, time:335 m:49 s, avg loss: 10.74, avg acc:0.0867%, last loss: 10.36
Train completion:74.85%, time:336 m:23 s, avg loss: 10.74, avg acc:0.0865%, last loss: 10.31
Train completion:74.98%, time:336 m:56 s, avg loss: 10.74, avg acc:0.0864%, last loss: 10.38
Train completion:75.11%, time:337 m:29 s, avg loss: 10.74, avg acc:0.0862%, last loss: 10.46
Train completion:75.24%, time:338 m:4 s, avg loss: 10.74, avg acc:0.0861%, last loss: 10.31
Train completion:75.37%, time:338 m:36 s, avg loss: 10.73, avg acc:0.0859%, last loss: 10.20
Train completion:75.51%, time:339 m:8 s, avg loss: 10.73, avg acc:0.0858%, last loss: 10.24
Train completion:75.64%, time:339 m:40 s, avg loss: 10.73, avg acc:0.0856%, last loss: 10.38
Train completion:75.77%, time:340 m:10 s, avg loss: 10.73, avg acc:0.0855%, last loss: 10.19
Train completion:75.90%, time:340 m:41 s, avg loss: 10.73, avg acc:0.0853%, last loss: 10.29
Train completion:76.03%, time:341 m:12 s, avg loss: 10.73, avg acc:0.0852%, last loss: 10.19
Train completion:76.17%, time:341 m:40 s, avg loss: 10.73, avg acc:0.0850%, last loss: 10.25
Train completion:76.30%, time:342 m:8 s, avg loss: 10.73, avg acc:0.0849%, last loss: 10.31
Train completion:76.43%, time:342 m:36 s, avg loss: 10.73, avg acc:0.0847%, last loss: 10.16
Train completion:76.56%, time:343 m:7 s, avg loss: 10.73, avg acc:0.0846%, last loss: 10.27
Train completion:76.69%, time:343 m:38 s, avg loss: 10.73, avg acc:0.0844%, last loss: 10.43
Train completion:76.83%, time:344 m:9 s, avg loss: 10.73, avg acc:0.0843%, last loss: 10.46
Train completion:76.96%, time:344 m:40 s, avg loss: 10.72, avg acc:0.0842%, last loss: 10.31
Train completion:77.09%, time:345 m:11 s, avg loss: 10.72, avg acc:0.0840%, last loss: 10.31
Train completion:77.22%, time:345 m:43 s, avg loss: 10.72, avg acc:0.0839%, last loss: 10.22
Train completion:77.35%, time:346 m:15 s, avg loss: 10.72, avg acc:0.0837%, last loss: 10.18
Train completion:77.49%, time:346 m:45 s, avg loss: 10.72, avg acc:0.0836%, last loss: 10.22
Train completion:77.62%, time:347 m:15 s, avg loss: 10.72, avg acc:0.0834%, last loss: 10.17
Train completion:77.75%, time:347 m:46 s, avg loss: 10.72, avg acc:0.0833%, last loss: 10.19
Train completion:77.88%, time:348 m:17 s, avg loss: 10.72, avg acc:0.0832%, last loss: 10.22
Train completion:78.01%, time:348 m:47 s, avg loss: 10.72, avg acc:0.0830%, last loss: 10.19
Train completion:78.15%, time:349 m:18 s, avg loss: 10.72, avg acc:0.0829%, last loss: 10.44
Train completion:78.28%, time:349 m:49 s, avg loss: 10.72, avg acc:0.0827%, last loss: 10.25
Train completion:78.41%, time:350 m:19 s, avg loss: 10.72, avg acc:0.0826%, last loss: 10.24
Train completion:78.54%, time:350 m:49 s, avg loss: 10.72, avg acc:0.0825%, last loss: 10.28
Train completion:78.67%, time:351 m:19 s, avg loss: 10.71, avg acc:0.0823%, last loss: 10.53
Train completion:78.81%, time:351 m:50 s, avg loss: 10.71, avg acc:0.0822%, last loss: 10.24
Train completion:78.94%, time:352 m:22 s, avg loss: 10.71, avg acc:0.0820%, last loss: 10.27
Train completion:79.07%, time:352 m:53 s, avg loss: 10.71, avg acc:0.0819%, last loss: 10.24
Train completion:79.20%, time:353 m:23 s, avg loss: 10.71, avg acc:0.0818%, last loss: 10.23
Train completion:79.33%, time:353 m:54 s, avg loss: 10.71, avg acc:0.0816%, last loss: 10.39
Train completion:79.47%, time:354 m:24 s, avg loss: 10.71, avg acc:0.0815%, last loss: 10.38
Train completion:79.60%, time:354 m:55 s, avg loss: 10.71, avg acc:0.0814%, last loss: 10.26
Train completion:79.73%, time:355 m:26 s, avg loss: 10.71, avg acc:0.0812%, last loss: 10.23
Train completion:79.86%, time:355 m:56 s, avg loss: 10.71, avg acc:0.0811%, last loss: 10.37
Train completion:79.99%, time:356 m:27 s, avg loss: 10.71, avg acc:0.0810%, last loss: 10.23
Train completion:80.13%, time:356 m:57 s, avg loss: 10.71, avg acc:0.0808%, last loss: 10.30
Train completion:80.26%, time:357 m:31 s, avg loss: 10.71, avg acc:0.0807%, last loss: 10.39
Train completion:80.39%, time:358 m:2 s, avg loss: 10.71, avg acc:0.0806%, last loss: 10.19
Train completion:80.52%, time:358 m:32 s, avg loss: 10.70, avg acc:0.0804%, last loss: 10.20
Train completion:80.65%, time:359 m:2 s, avg loss: 10.70, avg acc:0.0803%, last loss: 10.22
Train completion:80.79%, time:359 m:30 s, avg loss: 10.70, avg acc:0.0802%, last loss: 10.23
Train completion:80.92%, time:359 m:59 s, avg loss: 10.70, avg acc:0.0800%, last loss: 10.25
Train completion:81.05%, time:360 m:30 s, avg loss: 10.70, avg acc:0.0799%, last loss: 10.21
Train completion:81.18%, time:361 m:0 s, avg loss: 10.70, avg acc:0.0798%, last loss: 10.14
Train completion:81.31%, time:361 m:29 s, avg loss: 10.70, avg acc:0.0796%, last loss: 10.19
Train completion:81.45%, time:361 m:59 s, avg loss: 10.70, avg acc:0.0795%, last loss: 10.20
Train completion:81.58%, time:362 m:29 s, avg loss: 10.70, avg acc:0.0794%, last loss: 10.33
Train completion:81.71%, time:362 m:59 s, avg loss: 10.70, avg acc:0.0793%, last loss: 10.24
Train completion:81.84%, time:363 m:31 s, avg loss: 10.70, avg acc:0.0791%, last loss: 10.33
Train completion:81.97%, time:364 m:5 s, avg loss: 10.70, avg acc:0.0951%, last loss: 10.28
Train completion:82.11%, time:364 m:40 s, avg loss: 10.70, avg acc:0.0950%, last loss: 10.28
